,enrollment,indus,national_cancer_institute_(nci)_as_sponsor,location_count,us_lead,include_country_united states,number_of_measures,lead_aes,lead_mtd,lead_dlt,measure_mtd,measure_cmax,measure_os,measure_dor,measure_dlt,measure_aes,measure_tmax,condition_count,intervention_count,biological_included,drug_included,procedure_included,radiation_included,ccat,random,purp_prev,purp_treat,label_open,label_nopen,cross,y_class
615,11.0,0,True,1,1,True,6,1,0,0,False,False,True,False,False,True,False,5,3,True,False,False,False,0,0,0,1,1,0,0,0
616,16.0,0,False,1,0,False,4,1,0,0,False,False,False,False,False,True,False,5,2,True,False,False,False,1,0,0,1,1,0,0,0
617,38.0,0,True,1,1,True,11,1,0,0,True,False,False,False,True,True,False,5,1,True,False,False,False,0,0,0,1,1,0,0,0
618,16.0,1,False,4,1,True,5,0,0,1,True,False,False,False,True,False,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
619,37.0,1,False,4,1,True,3,0,0,0,False,False,False,False,False,False,False,18,7,False,True,False,False,1,0,0,1,1,0,0,0
620,50.0,1,False,3,1,True,4,0,0,0,False,False,False,False,False,False,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
621,184.0,1,False,7,1,True,14,0,0,1,False,False,False,True,True,False,True,7,2,False,True,False,False,1,0,0,1,1,0,0,1
622,19.0,1,False,1,1,True,3,0,0,0,False,False,True,False,False,False,False,5,1,True,False,False,False,0,0,0,1,1,0,0,0
623,9.0,0,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
624,61.0,1,False,2,1,True,4,0,1,0,True,False,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
625,40.0,1,False,4,1,True,2,0,0,0,False,False,False,False,False,False,False,5,2,False,True,False,False,0,0,0,1,1,0,0,0
626,60.0,0,True,3,1,True,4,0,0,0,False,False,False,False,False,False,False,5,1,False,True,False,False,0,0,0,1,1,0,0,1
627,45.0,1,False,5,1,True,8,0,0,0,False,True,False,False,False,True,True,6,2,False,True,False,False,0,1,1,0,0,1,1,0
628,17.0,0,False,2,1,True,1,1,0,0,False,False,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,1
629,37.0,1,False,11,1,True,1,0,0,0,False,False,False,False,False,False,False,7,1,False,True,False,False,0,0,0,1,1,0,0,0
630,44.0,1,False,4,1,True,3,0,0,1,False,False,False,False,True,False,False,11,3,False,True,False,False,1,0,0,1,1,0,0,0
631,179.0,1,False,12,1,True,2,0,0,0,True,False,False,False,False,False,False,7,1,True,False,False,False,1,0,0,1,1,0,0,1
632,96.0,0,True,1,1,True,7,0,0,0,False,False,False,False,False,False,False,20,6,False,True,True,False,0,0,0,1,1,0,0,1
633,47.0,1,False,5,1,True,8,1,0,0,False,False,True,False,False,True,False,6,4,False,True,False,False,1,0,0,1,1,0,0,0
634,74.0,1,False,5,1,True,7,1,0,0,False,False,False,True,False,True,False,2,1,False,True,False,False,1,0,0,1,1,0,0,0
635,2.0,0,True,1,1,True,4,0,0,0,False,False,True,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
636,90.0,1,False,10,1,True,5,1,0,0,False,False,False,False,False,True,False,10,1,False,True,False,False,0,0,0,1,1,0,0,1
637,18.0,0,True,1,1,True,3,1,0,0,False,False,False,False,False,True,False,65,4,True,True,False,False,0,0,0,1,1,0,0,0
638,236.0,1,False,18,1,True,2,1,0,0,False,False,False,False,False,True,False,5,11,False,True,False,False,1,0,0,1,1,0,0,1
639,113.0,1,False,15,1,True,7,0,0,0,True,False,False,True,False,False,False,7,1,False,True,False,False,0,0,0,1,1,0,0,1
640,136.0,1,False,2,1,True,14,0,0,0,False,False,False,False,False,False,True,1,4,False,True,True,False,0,0,0,1,1,0,0,0
641,180.0,1,False,6,1,True,4,0,1,0,True,False,False,False,False,False,False,5,2,False,True,False,False,0,0,0,1,1,0,0,0
642,32.0,1,False,6,0,False,3,0,0,0,False,False,False,False,False,True,False,10,9,True,True,False,False,1,0,0,1,1,0,0,0
643,112.0,1,False,4,1,True,4,0,1,0,True,False,False,False,True,False,False,5,2,False,True,False,False,0,0,0,1,1,0,0,0
644,18.0,0,False,2,1,True,5,1,0,0,False,False,False,False,False,True,False,5,1,True,False,False,False,0,0,0,1,1,0,0,0
645,177.0,1,False,16,1,True,6,1,0,0,False,True,False,False,False,True,False,5,1,False,True,False,False,0,0,0,1,1,0,0,1
646,515.0,1,False,12,1,True,17,1,0,0,False,False,False,False,False,True,False,16,1,False,True,False,False,0,0,0,1,1,0,0,1
647,57.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,10,2,True,True,False,False,0,0,0,1,0,0,0,1
648,208.0,1,False,50,1,True,5,0,0,0,False,False,False,False,False,False,False,6,1,False,True,False,False,0,0,0,1,1,0,0,1
649,21.0,0,False,1,1,True,9,1,0,0,False,False,False,False,False,True,False,5,2,False,True,False,False,0,0,0,1,1,0,0,0
650,12.0,1,False,5,1,True,4,0,0,0,False,False,False,False,False,False,False,23,1,True,False,False,False,0,1,0,1,1,0,0,0
651,25.0,0,True,1,1,True,5,0,0,0,False,False,False,False,False,False,False,44,2,False,True,False,False,0,0,0,1,1,0,0,1
652,15.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,2,4,False,True,False,False,1,0,0,1,1,0,0,1
653,57.0,1,False,27,1,True,19,0,0,0,False,False,False,False,False,False,True,5,1,False,True,False,False,0,0,0,1,1,0,0,0
654,84.0,1,False,10,1,True,16,0,0,0,True,False,False,False,False,False,False,5,4,False,True,False,False,0,0,0,1,1,0,0,0
655,84.0,1,False,12,1,True,21,0,0,0,False,True,True,False,False,False,False,5,1,False,True,False,False,1,0,0,1,1,0,0,0
656,18.0,1,False,4,1,True,4,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
657,28.0,1,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,5,1,True,False,False,False,0,0,0,1,1,0,0,0
658,38.0,1,False,1,0,False,9,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,1,0,1,1,0,1,0
659,93.0,1,False,6,1,True,3,1,0,0,False,False,False,False,False,True,False,9,3,True,False,False,False,1,0,1,0,1,0,0,0
660,557.0,1,False,58,1,True,3,0,0,1,False,False,False,False,True,False,False,7,4,False,True,False,False,1,0,0,1,1,0,0,1
661,120.0,1,False,12,1,True,16,1,0,0,False,False,False,True,False,True,False,6,2,False,True,False,False,1,0,0,1,1,0,0,0
662,15.0,0,True,1,1,True,2,0,0,0,False,False,False,False,False,False,False,6,4,True,False,True,False,0,0,0,1,1,0,0,1
663,6.0,0,True,3,1,True,1,0,0,0,False,False,False,False,False,False,False,1,4,True,True,True,True,0,0,0,1,1,0,0,0
664,64.0,1,False,3,1,True,8,1,0,0,False,False,False,True,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
665,13.0,1,False,3,0,False,14,0,0,0,False,True,False,False,False,True,True,7,1,False,True,False,False,0,0,0,1,1,0,0,0
666,24.0,1,False,11,1,True,3,1,0,0,False,False,False,False,False,True,False,5,3,True,True,False,False,0,0,0,1,1,0,0,0
667,99.0,1,False,26,1,True,2,0,0,0,False,False,False,False,False,False,False,5,1,False,True,False,False,0,0,0,1,1,0,0,0
668,30.0,1,False,1,1,True,10,1,0,0,False,False,False,False,False,True,False,14,2,False,True,False,False,1,1,0,1,1,0,0,0
669,30.0,1,False,1,1,True,15,0,0,0,False,False,False,False,False,True,False,15,2,False,True,False,False,0,1,0,1,0,1,0,0
670,319.0,1,False,41,1,True,26,0,0,0,False,False,False,True,True,False,False,5,1,True,False,False,False,0,0,0,1,1,0,0,1
671,20.0,1,False,4,1,True,1,0,0,0,False,False,False,False,False,False,False,12,2,False,True,True,False,0,0,0,1,1,0,0,0
672,37.0,1,False,1,0,False,3,0,0,1,False,False,False,False,True,True,False,8,2,True,False,False,False,0,0,0,1,1,0,0,0
673,146.0,1,False,8,1,True,25,0,0,1,False,True,False,False,True,True,True,6,2,False,True,False,False,0,0,0,1,1,0,0,0
674,27.0,1,False,2,1,True,1,0,1,0,True,False,False,False,False,False,False,6,1,False,True,False,False,0,0,0,1,1,0,0,0
675,58.0,1,False,6,1,True,21,1,0,0,False,False,True,True,False,True,False,8,3,False,True,False,False,1,0,0,1,1,0,0,0
676,26.0,1,False,7,1,True,7,0,0,1,False,False,False,False,True,True,False,7,1,False,True,False,False,0,0,0,1,1,0,0,0
677,47.0,1,False,1,0,False,10,0,0,1,False,True,False,False,True,False,True,6,1,False,True,False,False,0,0,0,1,1,0,0,0
678,23.0,1,False,3,1,True,5,0,0,0,False,True,False,False,False,False,True,9,1,False,True,False,False,1,0,0,1,1,0,0,0
679,159.0,1,False,17,1,True,3,1,0,0,False,False,False,False,False,True,False,11,3,False,True,False,False,0,0,0,1,1,0,0,0
680,15.0,1,False,2,0,False,6,0,1,0,True,True,False,False,False,True,True,23,1,False,True,False,False,0,0,0,1,1,0,0,0
681,15.0,0,False,7,1,True,1,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,True,0,0,0,1,1,0,0,1
682,26.0,1,False,2,0,False,6,0,0,0,False,False,False,False,False,False,False,8,1,False,True,False,False,0,0,0,1,1,0,0,0
683,72.0,1,False,6,1,True,14,0,0,1,False,True,False,False,True,True,True,1,1,False,True,False,False,0,0,0,1,1,0,0,0
684,16.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,8,3,False,True,False,False,0,0,0,1,1,0,0,0
685,18.0,1,False,3,1,True,2,0,1,0,True,False,False,False,False,False,False,9,1,False,True,False,False,0,1,0,1,1,0,1,0
686,33.0,1,False,16,1,True,62,0,0,0,False,False,False,True,False,True,False,7,1,False,True,False,False,0,0,0,1,1,0,0,0
687,195.0,1,False,29,1,True,29,1,0,0,False,True,False,True,False,True,True,8,1,False,True,False,False,0,0,0,1,1,0,0,1
688,82.0,1,False,10,0,False,21,0,0,1,True,True,True,True,True,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
689,3.0,1,False,1,1,True,5,0,0,0,False,False,True,False,False,True,False,6,2,True,False,False,False,1,0,0,1,1,0,0,0
690,582.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,19,2,False,False,False,False,0,0,0,1,1,0,0,1
691,97.0,1,False,9,1,True,3,0,0,0,False,False,False,False,False,False,False,3,1,False,True,False,False,1,0,0,1,1,0,0,1
692,18.0,1,False,33,1,True,4,0,0,0,False,False,False,False,False,True,False,10,2,False,True,False,False,0,1,0,1,0,1,0,0
693,48.0,1,False,15,1,True,12,1,0,0,False,False,True,True,False,True,False,12,2,False,True,False,False,1,0,0,1,1,0,0,0
694,13.0,0,False,1,0,False,4,1,0,0,False,False,True,False,False,True,False,8,1,True,False,False,False,0,0,0,1,1,0,0,0
695,65.0,1,False,11,0,False,1,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,0,0,1,0,1,0,0,0
696,69.0,1,False,8,1,True,5,0,0,0,False,False,True,False,False,False,False,7,2,True,False,False,False,1,0,0,1,1,0,0,0
697,210.0,1,False,13,1,True,4,1,0,0,False,False,False,False,False,True,False,10,6,False,True,False,False,0,0,0,1,1,0,0,1
698,60.0,1,False,6,1,True,3,0,0,0,False,False,False,False,False,False,False,8,1,False,True,False,False,0,0,0,1,1,0,0,0
699,24.0,1,False,8,1,True,6,0,0,1,False,False,True,False,True,False,False,9,1,False,True,False,False,0,0,0,1,1,0,0,0
700,20.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,9,1,False,True,False,False,0,0,0,1,1,0,0,1
701,12.0,0,False,1,1,True,3,0,0,1,False,False,False,False,True,False,False,9,2,False,True,False,False,0,0,0,1,1,0,0,0
702,313.0,1,False,39,1,True,14,1,0,0,False,False,True,False,False,True,False,7,2,True,False,False,False,1,0,0,1,1,0,0,0
703,37.0,1,False,8,1,True,2,0,0,0,True,False,False,False,False,False,False,6,1,False,True,False,False,1,0,0,1,1,0,0,0
704,39.0,1,False,4,1,True,20,1,0,0,False,True,False,False,False,True,True,5,1,True,False,False,False,1,0,0,1,1,0,0,0
705,97.0,1,False,4,1,True,10,0,0,1,False,True,False,False,True,False,False,6,2,False,True,False,False,1,0,0,1,1,0,0,0
706,105.0,1,False,20,1,True,12,1,0,0,False,False,False,True,False,True,False,1,2,True,False,False,False,0,0,0,1,1,0,0,0
707,25.0,1,False,4,1,True,4,0,0,0,False,False,False,False,False,False,False,9,1,True,False,False,False,0,0,0,1,1,0,0,0
708,307.0,1,False,24,1,True,13,0,0,1,False,False,True,True,True,True,False,8,5,False,True,False,False,1,0,0,1,1,0,0,1
709,260.0,1,False,20,1,True,12,1,0,0,False,False,False,True,False,True,False,10,2,False,True,False,False,1,0,0,1,1,0,0,1
710,444.0,1,False,24,1,True,8,1,0,0,False,False,True,True,False,True,False,14,2,False,True,False,False,1,0,0,1,1,0,0,1
711,110.0,1,False,8,1,True,5,1,0,0,False,False,False,False,False,True,False,11,3,True,True,False,False,0,0,0,1,1,0,0,1
712,170.0,0,True,2,1,True,7,0,1,0,True,False,True,False,False,True,False,7,3,False,True,False,False,0,1,0,1,1,0,0,1
713,10.0,1,False,2,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,False,False,False,0,0,0,1,1,0,0,0
714,21.0,0,False,5,1,True,1,0,1,0,True,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
715,34.0,0,False,1,1,True,4,0,1,0,True,False,True,False,False,False,False,14,2,True,True,False,False,0,0,0,1,1,0,0,0
716,226.0,1,False,16,1,True,24,0,0,0,False,True,False,False,False,False,True,7,1,False,True,False,False,1,0,0,1,1,0,0,1
717,9.0,1,False,1,0,False,3,0,0,0,False,False,False,False,False,False,False,8,2,True,False,True,False,0,0,0,1,1,0,0,0
718,306.0,1,False,41,1,True,25,0,0,1,False,True,True,False,True,True,True,8,1,True,False,False,False,0,0,0,1,1,0,0,0
719,20.0,1,False,1,0,False,10,0,0,0,False,True,False,False,False,True,True,1,2,False,True,False,False,0,0,1,0,1,0,0,0
720,188.0,1,False,37,1,True,13,0,1,0,True,True,False,True,False,False,True,1,4,False,True,False,False,1,0,0,1,1,0,0,1
721,384.0,0,True,33,1,True,17,0,0,0,False,False,False,False,False,True,False,14,7,False,True,True,True,0,0,0,1,1,0,0,1
722,56.0,1,False,3,1,True,6,0,0,0,True,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,0,1,0,0,0
723,17.0,0,False,2,1,True,1,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,True,1,0,0,1,1,0,0,1
724,283.0,1,False,23,1,True,23,1,0,0,False,False,False,False,False,True,False,1,5,True,True,False,False,1,0,0,1,1,0,0,0
725,34.0,1,False,1,0,False,12,1,0,0,False,True,False,False,False,True,True,2,8,True,True,False,False,1,0,0,1,1,0,0,0
726,17.0,1,False,2,1,True,4,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
727,32.0,1,False,4,1,True,4,0,1,0,True,False,False,False,False,False,False,4,2,False,True,False,False,1,0,0,1,1,0,0,0
728,17.0,1,False,1,0,False,4,1,0,0,False,True,False,False,False,True,False,3,3,True,True,False,False,0,0,0,1,1,0,0,0
729,95.0,1,False,4,1,True,2,0,1,0,True,False,False,False,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
730,262.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
731,37.0,0,True,1,1,True,3,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,1,0,0,1,1,0,0,1
732,12.0,1,False,1,0,False,16,0,0,0,False,False,False,False,False,True,False,1,2,False,True,False,False,0,1,1,0,1,0,1,0
733,75.0,0,True,3,1,True,4,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
734,65.64504283965728,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,0,0,0,0
735,26.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
736,58.0,1,False,6,1,True,4,0,0,1,False,False,False,False,True,False,False,3,1,False,True,False,False,0,0,0,1,1,0,0,1
737,174.0,1,False,30,1,True,51,0,0,1,False,False,True,False,True,True,False,1,2,False,True,False,False,1,0,0,1,1,0,0,1
738,65.64504283965728,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,0,0,0,1
739,150.0,1,False,5,1,True,8,0,0,0,False,False,False,True,False,False,False,6,1,False,True,False,False,0,0,0,1,1,0,0,1
740,60.0,1,False,3,1,True,2,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
741,35.0,1,False,3,1,True,2,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
742,182.0,1,False,26,1,True,23,0,0,0,True,True,False,True,False,True,True,1,3,False,True,False,False,0,0,0,1,1,0,0,1
743,35.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,5,2,True,True,False,False,0,0,0,1,1,0,0,1
744,46.0,1,False,6,1,True,6,0,0,1,False,True,False,False,True,False,True,1,1,False,True,False,False,0,0,0,1,1,0,0,0
745,6.0,0,False,1,1,True,5,0,0,0,False,False,False,False,False,True,False,8,2,False,True,False,False,1,0,0,1,1,0,0,0
746,139.0,1,False,27,1,True,12,0,0,0,True,True,False,True,False,True,True,1,2,False,True,False,False,1,0,0,1,1,0,0,1
747,169.0,1,False,13,1,True,12,1,0,0,False,True,False,True,False,True,True,8,3,False,True,False,False,1,0,0,1,1,0,0,0
748,9.0,0,True,2,1,True,1,0,0,0,False,False,False,False,False,False,False,1,3,False,True,True,True,0,0,0,1,1,0,0,0
749,65.64504283965728,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,0,0,0,0
750,7.0,1,False,1,0,False,4,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
751,7.0,1,False,1,0,False,3,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
752,53.0,1,False,5,1,True,6,0,0,0,True,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
753,31.0,1,False,2,0,False,15,0,0,0,False,False,False,False,False,False,False,1,2,False,True,False,False,0,0,1,0,1,0,0,0
754,190.0,1,False,42,1,True,43,0,0,1,False,True,False,False,True,True,True,7,2,False,True,False,False,1,0,0,1,1,0,0,1
755,16.0,1,False,7,0,False,3,0,1,0,True,False,False,False,False,True,False,1,2,False,True,False,False,0,1,0,1,0,1,0,1
756,48.0,1,False,1,0,False,3,0,0,0,False,False,False,False,False,True,False,1,2,False,True,False,False,0,1,0,1,1,0,0,0
757,38.0,0,False,1,0,False,16,0,0,0,False,False,True,True,False,False,True,1,1,True,False,False,False,0,0,0,1,1,0,0,0
758,62.0,1,False,3,1,True,1,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
759,30.0,0,True,6,1,True,3,0,1,0,True,False,False,False,False,False,False,1,3,False,True,False,False,1,0,0,1,1,0,0,1
760,6.0,1,False,1,1,True,4,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,1,0,1,0,0,0
761,14.0,1,False,4,0,False,2,0,1,0,True,False,False,False,True,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
762,36.0,1,False,7,1,True,8,0,0,0,False,False,False,False,False,True,False,4,1,False,True,False,False,0,0,0,1,1,0,0,0
763,100.0,1,False,8,1,True,9,0,0,0,False,True,False,True,False,False,True,2,1,False,True,False,False,0,0,0,1,1,0,0,0
764,5.0,0,False,1,1,True,4,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,0,1,0,0,0
765,19.0,1,False,4,0,False,6,1,0,0,False,False,False,True,False,True,False,1,3,False,True,False,False,1,0,0,1,1,0,0,0
766,21.0,0,True,1,1,True,8,0,0,0,False,True,True,True,False,True,False,1,2,False,True,False,False,0,0,0,1,1,0,0,1
767,60.0,1,False,5,1,True,5,1,0,0,False,False,False,False,False,True,False,1,2,True,False,False,False,1,0,0,1,1,0,0,0
768,13.0,0,True,1,1,True,1,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,1
769,96.0,1,False,3,1,True,3,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
770,173.0,1,False,72,1,True,9,0,0,0,False,False,False,True,False,True,False,1,3,False,True,False,False,0,0,0,1,1,0,0,0
771,10.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
772,18.0,0,False,1,1,True,2,1,0,0,False,False,False,False,False,True,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
773,10.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
774,40.0,0,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,1
775,56.0,0,False,1,1,True,2,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
776,141.0,0,False,1,1,True,3,0,1,0,True,False,False,False,False,False,False,1,6,False,True,True,False,0,0,0,1,1,0,0,1
777,19.0,0,False,1,1,True,1,0,1,0,True,False,False,False,False,False,False,1,4,False,True,False,False,0,0,0,1,1,0,0,1
778,141.0,1,False,8,1,True,58,0,0,0,False,False,False,False,True,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
779,70.0,0,False,2,1,True,3,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,0,0,0,1,1,0,0,1
780,92.0,1,False,17,1,True,7,1,0,0,False,False,False,True,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
781,120.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,5,1,False,False,False,False,0,0,0,1,0,0,0,1
782,137.0,1,False,1,0,False,19,0,0,0,True,True,True,True,True,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
783,41.0,0,False,1,1,True,1,0,0,0,False,False,False,False,False,False,False,2,2,False,True,False,False,0,0,0,1,1,0,0,1
784,40.0,1,False,3,0,False,4,1,0,0,False,False,False,False,False,True,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
785,121.0,1,False,6,1,True,4,0,0,0,False,False,False,False,False,False,False,2,1,False,True,False,False,0,0,0,1,1,0,0,1
786,26.0,1,False,4,1,True,5,0,0,0,True,False,False,False,False,False,False,1,1,True,False,False,False,1,0,0,1,1,0,0,0
787,145.0,1,False,38,1,True,24,0,0,0,False,False,True,True,False,False,False,2,3,False,True,False,False,1,0,0,1,1,0,0,0
788,52.0,1,False,15,1,True,14,1,0,0,False,False,False,True,False,True,False,1,3,False,True,False,False,1,0,0,1,1,0,0,0
789,4.0,0,False,1,1,True,3,1,0,0,False,False,False,False,False,True,False,2,2,False,True,False,False,0,0,0,0,1,0,0,0
790,6.0,1,False,1,0,False,23,1,0,0,False,True,False,False,True,True,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
791,52.0,1,False,12,1,True,8,0,0,1,False,True,False,False,True,False,False,1,2,False,True,False,False,1,1,0,1,1,0,0,0
792,23.0,0,False,4,0,False,2,1,0,0,False,False,False,False,False,True,False,1,3,True,True,False,False,0,0,0,1,1,0,0,0
793,131.0,1,False,47,1,True,2,1,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
794,30.0,0,False,1,0,False,3,0,0,0,False,False,True,False,False,False,False,3,1,False,True,False,False,1,0,0,1,1,0,0,0
795,38.0,1,False,1,1,True,3,1,0,0,False,False,False,False,False,True,False,2,6,True,True,False,False,0,0,0,1,1,0,0,0
796,12.0,1,False,3,1,True,5,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
797,196.0,1,False,17,1,True,80,1,0,0,False,True,False,False,False,True,True,1,1,False,True,False,False,0,0,0,1,1,0,0,1
798,12.0,1,False,3,1,True,8,0,0,0,False,False,True,True,False,True,False,1,5,False,True,False,False,1,0,0,1,1,0,0,0
799,69.0,0,False,5,0,False,5,0,0,0,False,False,True,False,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
800,193.0,1,False,43,1,True,6,0,0,0,False,True,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,1
801,138.0,1,False,17,1,True,86,0,0,1,False,True,False,False,True,True,True,1,4,False,True,False,False,0,0,0,1,1,0,0,1
802,48.0,0,False,1,0,False,1,0,0,0,False,False,False,False,False,False,False,6,1,True,False,False,False,0,0,0,1,1,0,0,1
803,69.0,1,False,12,1,True,1,0,0,0,False,False,False,False,False,False,False,2,3,False,True,False,False,0,1,0,1,1,0,0,0
804,30.0,1,False,4,1,True,6,0,1,0,True,False,True,False,False,False,False,2,1,True,False,False,False,1,0,0,1,1,0,0,0
805,18.0,0,True,1,1,True,5,0,0,1,False,False,True,False,True,False,False,4,3,False,True,False,False,0,0,0,1,1,0,0,1
806,9.0,0,False,1,0,False,2,1,0,0,False,False,False,False,False,True,False,1,4,True,True,False,False,0,0,0,1,1,0,0,1
807,62.0,1,False,18,1,True,15,0,0,0,True,False,True,True,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
808,79.0,1,False,2,1,True,2,0,1,0,True,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
809,40.0,1,False,1,0,False,7,0,0,1,False,False,True,False,True,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
810,87.0,1,False,4,1,True,4,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,1,0,0,1,1,0,0,0
811,12.0,1,False,2,0,False,2,0,0,0,False,False,False,False,False,False,False,1,1,True,False,False,False,0,0,0,1,1,0,0,0
812,61.0,1,False,15,1,True,11,1,0,0,True,True,False,True,False,True,True,1,2,False,True,False,False,0,0,0,1,1,0,0,0
813,19.0,1,False,2,0,False,7,1,0,0,False,False,False,False,False,True,False,1,2,False,True,False,False,1,0,0,1,1,0,0,0
814,168.0,1,False,29,1,True,42,0,0,1,False,False,False,True,True,False,False,1,3,False,True,False,False,0,0,0,1,1,0,0,1
815,47.0,0,False,1,0,False,11,1,0,0,False,False,True,False,False,True,False,1,1,False,False,False,False,0,0,0,1,1,0,0,1
816,95.0,1,False,2,1,True,2,0,0,0,False,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
817,32.0,0,False,1,0,False,2,0,0,0,False,False,False,False,False,False,False,1,2,True,True,False,False,0,1,0,1,1,0,0,0
818,65.0,1,False,29,1,True,23,1,0,0,False,False,False,False,True,True,False,1,6,False,True,False,False,1,0,0,1,1,0,0,0
819,1756.0,1,False,74,1,True,31,0,0,1,False,True,True,False,True,True,True,1,1,False,True,False,False,0,0,0,1,1,0,0,1
820,12.0,1,False,7,0,False,9,0,0,0,False,False,False,True,False,False,False,1,2,False,True,False,False,0,0,0,1,1,0,0,0
821,35.0,1,False,3,1,True,2,0,0,0,False,False,False,False,False,True,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
822,155.0,1,False,3,1,True,5,0,0,0,True,False,False,False,False,False,False,1,1,False,True,False,False,0,0,0,1,1,0,0,0
823,50.0,1,False,1,1,True,3,0,0,0,False,False,False,False,False,False,False,1,3,True,False,True,False,0,0,0,1,1,0,0,0
